"","Trajectory","trends","ci"
"Run4_120703409056541",0.123601513945964,-2.40619458935802,0.12274141518521
"Run4_120703409580963",1.48038177079072,4.82960764607055,0.322431710196047
"Run4_120703423990708",1.44846805047978,5.04628643676617,0.283418446497288
"Run4_120703424252854",0.760959963906195,2.14446134177224,0.10592452061051
"Run4_120703436876077",0.352758389605703,-2.12012544871486,0.132228582318289
"Run4_120703455025387",0.643129464441557,0.352104743057105,0.103287664333043
"Run4_120726911638237",0.703149407358724,1.28209029366889,0.103522617319376
"Run4_120726912355038",0.850245590692146,3.45904815774779,0.118096548038702
"Run4_120726924974443",0.830560055524899,3.22395591728309,0.116132933365777
"Run4_120726924978030",0.635169114115837,0.239247148701032,0.103183512285213
"Run4_120726943295348",1.49940870587487,4.68641282698376,0.347505207626761
"Run4_120726943845302",1.28226151584349,5.69783199963055,0.150019202432367
"Run4_120772961130853",0.437858210480498,-1.90177166314848,0.127297952449728
"Run4_120786758780660",0.531689371032188,-1.24895602447709,0.123565941596389
"Run4_120786786086116",0.388760482186983,-2.04266653509936,0.129383126699146
"Run4_120786804205803",0.703018260608022,1.28002432423141,0.103514333835157
"Run4_120786804401973",0.650774179487052,0.456436218215626,0.103290206507192
"Run4_120797898099934",0.852100618352933,3.47985762632168,0.11822512808983
"Run4_120797925428019",0.545084432782146,-1.08602196848549,0.119467828001576
"Run4_120797944462237",0.465462780001769,-1.7782749254742,0.128008431554352
"Run4_120797945084765",0.330165192644722,-2.17334239543982,0.132423194534938
"Run4_121202296875939",0.127568461192407,-2.40945366293795,0.121116331060006
"Run4_121202311609131",1.37631878558441,5.42749367727559,0.210250765134208
"Run4_121202323408629",1.13112931553499,5.59354201153851,0.128858899178651
"Run4_121202323971293",1.35294017751584,5.5186616943842,0.191378442090001
"Run4_121276814544302",0.564109543865072,-0.827595551104854,0.113032858832058
"Run4_121276814768869",0.422163619880144,-1.95526152266244,0.127420027629879
"Run4_121319782803691",0.573103609704208,-0.697205391621123,0.110220619317981
"Run4_121338017995180",0.259002845843068,-2.35236056559223,0.121762537998755
"Run4_121339869292318",1.29448561756563,5.67721849519333,0.15545554153965
"Run4_121339869579045",0.0624682829353451,-2.31971512081529,0.167033966841981
"Run4_121339884197670",0.298062144437483,-2.26496007855943,0.128602629239833
"Run4_121339897375467",0.538588849592093,-1.16730364693958,0.121555279968853
"Run4_121339915976030",0.699480328841685,1.22362841024463,0.103297264799816
"Run4_121742672218843",0.546824273848166,-1.06358308922371,0.118887306656728
"Run4_121742684731182",0.540435573932378,-1.14460969135029,0.120977321897531
"Run4_121812464876332",0.684487166219123,0.975876526857123,0.102691105300043
"Run4_121812477504803",0.707824113828104,1.35438883585939,0.103820538073264
"Run4_121812477659372",0.642777536223868,0.347200446005945,0.103284445433481
"Run4_121812496627629",0.736592523459418,1.76226739654921,0.104891139699758
"Run4_121826140407589",0.410825742466762,-1.988213532309,0.127846183631976
"Run4_121826154859894",0.11060366619202,-2.39356424964785,0.129124000784416
"Run4_121826167679902",0.904163247523988,4.03614058884967,0.120668997054254
"Run4_121826168138163",0.474251531485593,-1.72924035715116,0.128275084030851
"Run4_121826168195803",1.45164668869027,5.02602592726522,0.287129221896549
"Run4_121826187070251",0.540401143337813,-1.14503589441144,0.120988224545885
"Run4_121879156964651",0.104834270916852,-2.38698635536676,0.132486337109043
"Run4_121896068106075",0.944148420048304,4.42229854279354,0.122133152119513
