"","Trajectory","trends","ci"
"Run4_120703409056541",0.123600619556506,0.142232075013406,0.106235203032865
"Run4_120703436876077",0.352927986100357,0.387940885527928,0.132019580787668
"Run4_120703455025387",0.628207596084087,0.265627942158327,0.133492734074678
"Run4_120726924978030",0.622647647865772,0.260591162943129,0.130934119103029
"Run4_120772961130853",0.437417121061896,0.426413256407336,0.131017860549574
"Run4_120786758780660",0.530385104695915,0.30402437688256,0.110903509140175
"Run4_120786786086116",0.388979113782736,0.417200300469457,0.128831379394006
"Run4_120786804401973",0.630941047470666,0.267996323651385,0.134841478504462
"Run4_120797925428019",0.543287385044258,0.283396966947429,0.110137339998695
"Run4_120797944462237",0.465287910691168,0.40526354112654,0.125979668198945
"Run4_120797945084765",0.33102622203907,0.36724285930031,0.135774580707076
"Run4_120864498109163",1.41483275566541,1.85913935926037,0.167482158589381
"Run4_121202296407845",1.43523323983771,1.8358347602789,0.15980582571451
"Run4_121202296875939",0.127568314410547,0.14576878316647,0.105814003865607
"Run4_121276814544302",0.562101565332093,0.257385468342712,0.111443619543549
"Run4_121276814768869",0.423248770271276,0.428911035174794,0.130944722001612
"Run4_121319782803691",0.571146493433688,0.247380459246051,0.113226941169298
"Run4_121338017995180",0.259841051559629,0.29077413213221,0.130540690856731
"Run4_121339869579045",0.0624679340654331,0.0959142938266694,0.14575746454297
"Run4_121339870034742",1.45289341938186,1.80902657433643,0.153962069442645
"Run4_121339884197670",0.29829516334528,0.337182257225981,0.136379951896614
"Run4_121339897375467",0.544233014202716,0.281956588027259,0.11013104092806
"Run4_121742672218843",0.545865172156837,0.279498404694345,0.110137179336228
"Run4_121742684731182",0.538972290581086,0.290108391125409,0.110255571654832
"Run4_121812477659372",0.627550119110248,0.265044707268677,0.133177777525217
"Run4_121826140407589",0.411603379677677,0.427426191589804,0.130145432462959
"Run4_121826154859894",0.110604107801947,0.130962992821081,0.109196057298613
"Run4_121826168138163",0.473098054206012,0.395759142974934,0.123917660550935
"Run4_121826187070251",0.53995077684498,0.288567634322706,0.110216101637759
"Run4_121879156964651",0.104833373921571,0.126150584128837,0.111366828097838
"Run4_121955406802230",0.419747861393651,0.428776292562614,0.130744152003613
"Run4_121955407285596",0.109057734427519,0.129660482844076,0.109723371814506
"Run4_121955419114358",0.461246492733218,0.409646586640057,0.126992235631981
"Run4_121955419114862",0.583044977504808,0.23940693240529,0.116623449602743
"Run4_122282776423132",0.349572074465842,0.384796239428466,0.132608316252335
"Run4_122282795515302",0.34889867198726,0.384161757498954,0.132728555774104
"Run4_122282795519324",0.632165959921089,0.269022071321814,0.135467564312585
"Run4_122282795812787",0.454727066046175,0.415851604421238,0.128517941838926
"Run4_122282795818213",1.35850578188536,1.88377142440643,0.190477161616149
"Run4_122293352294813",0.631281977460033,0.268284281949503,0.13501434173033
"Run4_122293366708085",0.362544784322553,0.396711774252642,0.130509265839163
"Run4_122293367462116",0.589199454901686,0.238833179667708,0.118598873960253
