"","Trajectory","trends","ci"
"Run4_120703409056541",0.123600619556506,0.302002883049646,0.140326149223898
"Run4_120703436876077",0.352927986100357,0.754622270888753,0.174384750677754
"Run4_120703455025387",0.628207596084087,0.935826696760445,0.17633063981884
"Run4_120726924978030",0.622647647865772,0.935419703222467,0.172950963628009
"Run4_120772961130853",0.437417121061896,0.767586276929868,0.173061577759565
"Run4_120786758780660",0.530385104695915,0.863341816232372,0.146492517816751
"Run4_120786786086116",0.388979113782736,0.756923092768786,0.170173453369982
"Run4_120786804401973",0.630941047470666,0.936097673530102,0.178112197218981
"Run4_120797925428019",0.543287385044258,0.878432103118174,0.145480484496262
"Run4_120797944462237",0.465287910691168,0.792097398016581,0.166406626185797
"Run4_120797945084765",0.33102622203907,0.745851146149039,0.179344732529189
"Run4_120864498109163",1.41483275566541,-0.466247091612369,0.221227292908579
"Run4_121202296407845",1.43523323983771,-0.499196596088922,0.211087619789507
"Run4_121202296875939",0.127568314410547,0.318174745305083,0.139769786968165
"Run4_121276814544302",0.562101565332093,0.900719388764734,0.147205950002104
"Run4_121276814768869",0.423248770271276,0.761110818626149,0.172964969003689
"Run4_121319782803691",0.571146493433688,0.911501341589892,0.149561540704855
"Run4_121338017995180",0.259841051559629,0.671741485109483,0.172431283999951
"Run4_121339869579045",0.0624679340654331,0.00841908563446215,0.192531130322462
"Run4_121339870034742",1.45289341938186,-0.52560091627002,0.203368598304886
"Run4_121339884197670",0.29829516334528,0.714936265761475,0.180144367729704
"Run4_121339897375467",0.544233014202716,0.879545479474731,0.145472164049738
"Run4_121742672218843",0.545865172156837,0.881469212460807,0.145480272277105
"Run4_121742684731182",0.538972290581086,0.873363359592802,0.145636656768244
"Run4_121812477659372",0.627550119110248,0.9357703243473,0.175914613506497
"Run4_121826140407589",0.411603379677677,0.758356106249728,0.171909186928894
"Run4_121826154859894",0.110604107801947,0.246789889217608,0.144237143561594
"Run4_121826168138163",0.473098054206012,0.800055038502534,0.163682918933825
"Run4_121826187070251",0.53995077684498,0.874510972530152,0.145584520796856
"Run4_121879156964651",0.104833373921571,0.221122096279474,0.147104516131199
"Run4_121955406802230",0.419747861393651,0.760075406325451,0.172700035962045
"Run4_121955407285596",0.109057734427519,0.239983204349473,0.144933673650799
"Run4_121955419114358",0.461246492733218,0.788059580437631,0.167744127170885
"Run4_121955419114862",0.583044977504808,0.923736380609149,0.154047990917826
"Run4_122282776423132",0.349572074465842,0.753816427625773,0.175162411738398
"Run4_122282795515302",0.34889867198726,0.753634757159525,0.175321236201407
