"","Trajectory","trends","ci"
"Run4_120703409056541",0.123602515478687,-0.29494672995003,0.078688527137092
"Run4_120703424252854",0.89773835295458,0.448239247284612,0.0908630665915887
"Run4_120703436876077",0.352871846121387,-0.264866607415534,0.0891706988969116
"Run4_120703455025387",0.642688434723303,0.0988670963921413,0.0691882247536427
"Run4_120726911638237",0.703681467309319,0.225467158337854,0.0692230937669078
"Run4_120726924974443",0.828817035330153,0.384907349674789,0.0809566104083888
"Run4_120726924978030",0.634124133253699,0.0754469717593373,0.0698812670149371
"Run4_120772961130853",0.437999477158392,-0.228830928602332,0.0959037822527634
"Run4_120786758780660",0.531669048873913,-0.12914919285875,0.0799632867491508
"Run4_120786786086116",0.388919723742958,-0.25551597063794,0.0921292024106305
"Run4_120786804205803",0.709626060877145,0.235750346960236,0.0694651294434182
"Run4_120786804401973",0.643864863723078,0.102043074227357,0.0691169545442396
"Run4_120797898099934",0.861337893125553,0.417415924721811,0.0858136992539157
"Run4_120797925428019",0.544968244953476,-0.109930533013929,0.0786982266248483
"Run4_120797944462237",0.465692682325997,-0.205349008480905,0.0930339065027362
"Run4_120797945084765",0.329858796591952,-0.26829057650182,0.0888064360774333
"Run4_120864497952619",1.35158311283985,0.533318979169886,0.126205221644723
"Run4_121202296712412",1.5227601085118,0.44260924794069,0.138190443702499
"Run4_121202296875939",0.127570177296745,-0.29499949494021,0.0778885938500677
"Run4_121202324139420",1.17204146694037,0.556412388746233,0.11686790886326
"Run4_121276814544302",0.56398895036154,-0.0799777853753036,0.077617272952095
"Run4_121276814768869",0.422062573509229,-0.23975580871536,0.0953634470930974
"Run4_121319782803691",0.573008124532711,-0.0647230762915427,0.0771662685333301
"Run4_121338017995180",0.258813203054005,-0.278140397165355,0.0878538058766357
"Run4_121339869579045",0.0624683364690925,-0.288891009148114,0.108676836792876
"Run4_121339884197670",0.298033003331404,-0.271908957691664,0.08945909810625
"Run4_121339897375467",0.539844579310076,-0.117499151945537,0.0791178460054499
"Run4_121339915976030",0.705368332438406,0.22840053813899,0.0692852214431979
"Run4_121742672218843",0.546922703598724,-0.106988377248401,0.0785574266498669
"Run4_121742684731182",0.540310465780219,-0.116819534162826,0.0790764300230337
"Run4_121812464876332",0.687452748178417,0.197436239523182,0.0688779783892419
"Run4_121812477504803",0.714429647881478,0.243890294002872,0.0697052721787277
"Run4_121812477659372",0.640296218038871,0.0923700552353817,0.069350954903819
"Run4_121812496309539",1.42632733378325,0.501940419473727,0.130281145857923
"Run4_121812496627629",0.739884063453715,0.281074950123241,0.07127795598201
"Run4_121826140407589",0.411225057877396,-0.245855739296405,0.0944912823071143
"Run4_121826154859894",0.110604567484349,-0.294509687156888,0.0822198834946739
"Run4_121826168138163",0.474155904245279,-0.197232607591953,0.0913352196607166
"Run4_121826187070251",0.540652045209783,-0.116320164015887,0.0790464972631783
"Run4_121879156964651",0.104834184418437,-0.294174779219742,0.0842608712752699
"Run4_121896068373812",0.772181537063289,0.320449577818422,0.0738619301451532
"Run4_121896095603508",0.73201977556531,0.270997876915427,0.070791293404966
"Run4_121896114436398",1.45092610618548,0.488821683858635,0.131926986139716
"Run4_121955406802230",0.420435531200212,-0.240736674990406,0.0952533877827232
"Run4_121955407285596",0.109058217098754,-0.294429433759584,0.0827374118129924
"Run4_121955419114358",0.46158815094623,-0.209122520583009,0.093756396005763
