"","Trajectory","trends","ci"
"Run4_120703409056541",0.123602515478687,-0.407022470733761,0.0399630634025368
"Run4_120703424252854",0.89773835295458,-0.464538029456602,0.0461460726647268
"Run4_120703436876077",0.352871846121387,-0.454385087852346,0.0452865801828692
"Run4_120703455025387",0.642688434723303,-0.473125339164763,0.0351382026470214
"Run4_120726911638237",0.703681467309319,-0.467694230343932,0.0351559113605861
"Run4_120726924974443",0.828817035330153,-0.463648997266225,0.0411149410506614
"Run4_120726924978030",0.634124133253699,-0.474545446026643,0.0354901738026194
"Run4_120772961130853",0.437999477158392,-0.489733772000067,0.0487060702512966
"Run4_120786758780660",0.531669048873913,-0.487141721025509,0.0406104678089116
"Run4_120786786086116",0.388919723742958,-0.471813862482945,0.0467890973578239
"Run4_120786804205803",0.709626060877145,-0.467288593031427,0.0352788325466595
"Run4_120786804401973",0.643864863723078,-0.472934146432574,0.0351020070795009
"Run4_120797898099934",0.861337893125553,-0.463467001587771,0.0435816812038654
"Run4_120797925428019",0.544968244953476,-0.484903589813402,0.0399679894223554
"Run4_120797944462237",0.465692682325997,-0.493572626000447,0.0472485639193262
"Run4_120797945084765",0.329858796591952,-0.443135254340665,0.045101584241534
"Run4_120864497952619",1.35158311283985,-0.508201762438278,0.0640950778698951
"Run4_121202296712412",1.5227601085118,-0.527937735517464,0.070181939657941
"Run4_121202296875939",0.127570177296745,-0.406983335870829,0.0395568061522078
"Run4_121202324139420",1.17204146694037,-0.488685714904506,0.0593529936516352
"Run4_121276814544302",0.56398895036154,-0.482072688516975,0.0394190120589313
"Run4_121276814768869",0.422062573509229,-0.485088659411586,0.0484316535220734
"Run4_121319782803691",0.573008124532711,-0.481041639050537,0.0391899631894497
"Run4_121338017995180",0.258813203054005,-0.418249250202089,0.0446177777388743
"Run4_121339869579045",0.0624683364690925,-0.411591927072353,0.0551930437276368
"Run4_121339884197670",0.298033003331404,-0.429325690023544,0.0454330477342055
"Run4_121339897375467",0.539844579310076,-0.485756022048306,0.0401810989635049
"Run4_121339915976030",0.705368332438406,-0.467580045989427,0.0351874637654534
"Run4_121742672218843",0.546922703598724,-0.484584881073159,0.0398964821959277
"Run4_121742684731182",0.540310465780219,-0.485677717129186,0.0401600652805603
"Run4_121812464876332",0.687452748178417,-0.468616853456313,0.0349806397139988
"Run4_121812477504803",0.714429647881478,-0.46696425103019,0.0354007923762051
"Run4_121812477659372",0.640296218038871,-0.473518150504815,0.035220847418065
"Run4_121812496309539",1.42632733378325,-0.516759628908355,0.0661650926952108
"Run4_121812496627629",0.739884063453715,-0.465881384833891,0.0361995017285001
"Run4_121826140407589",0.411225057877396,-0.4812072599566,0.0479887124999473
"Run4_121826154859894",0.110604567484349,-0.407387904886563,0.0417565118650951
"Run4_121826168138163",0.474155904245279,-0.493706857314057,0.0463858621705641
"Run4_121826187070251",0.540652045209783,-0.48562038829002,0.0401448635119743
"Run4_121879156964651",0.104834184418437,-0.407666353349366,0.042793055908392
"Run4_121896068373812",0.772181537063289,-0.465135909666678,0.0375118089614504
"Run4_121896095603508",0.73201977556531,-0.466042785757107,0.035952343367178
"Run4_121896114436398",1.45092610618548,-0.519603610506837,0.0670009555830389
"Run4_121955406802230",0.420435531200212,-0.484540097917942,0.0483757583699013
"Run4_121955407285596",0.109058217098754,-0.407456041945288,0.0420193458225986
"Run4_121955419114358",0.46158815094623,-0.493350879007195,0.0476154902663758
"Run4_121955419114862",0.584988430455155,-0.480134924479693,0.0387821434991671
"Run4_121965753884006",0.923408332499909,-0.466298663618234,0.0476200506341751
"Run4_122282776423132",0.345280517041437,-0.450623307497052,0.0451567413257815
"Run4_122282795515302",0.3490178182537,-0.452472344553998,0.0452115596866615
"Run4_122282795519324",0.649218986144892,-0.472087246224484,0.0349732237849025
"Run4_122282795812787",0.456481549776472,-0.492919509412423,0.0480117560894577
"Run4_122293352294813",0.650482067395834,-0.471894421615568,0.034951071208752
"Run4_122293366708085",0.362562327003958,-0.459193899622508,0.04555827539961
"Run4_122293367462116",0.590911360266804,-0.4799063022899,0.0385005583345757
"Run4_122293399013212",0.749090281634514,-0.465713786445643,0.036514318495761
"Run4_122308384450908",0.920287035614461,-0.46606586979723,0.0474452384893298
"Run4_122308399066019",0.684850024902157,-0.468713545562157,0.0349698636866338
