"","Trajectory","trends","ci"
"Run4_120703408880541",1.18317615237852,0.180691108808326,0.140551460042093
"Run4_120703409056541",0.123554742930016,0.272004361412149,0.124060641469944
"Run4_120703436053366",1.06992790931589,0.377318923539856,0.148222705709653
"Run4_120703436057910",0.822800144674008,0.670947900512869,0.190929998397892
"Run4_120703436876077",0.300987431595469,0.640652621961509,0.195094207667032
"Run4_120772961168292",1.06440202656379,0.38591092078789,0.148519765922594
"Run4_120797898946870",1.55379904303796,-0.8106125559336,0.153214397391619
"Run4_120797944278244",1.21514464946404,0.115571150567998,0.138016465027583
"Run4_120797944309486",1.18412705578413,0.17881372915446,0.140469798251682
"Run4_120797944538971",1.11532623110483,0.303322724173121,0.145762969062751
"Run4_120797945018284",1.75614981215463,-1.58428606063887,0.252570621361381
"Run4_120797945084765",0.298501816200769,0.637940521459186,0.193728916076862
"Run4_121202296155437",1.22236903011098,0.100537683160107,0.137485399449145
"Run4_121202296875939",0.127499605398734,0.283703359296424,0.123072163307312
"Run4_121338017995180",0.291702245145773,0.630184261700769,0.189952837312109
"Run4_121339869579045",0.0624292837625554,0.0711272464642232,0.166595603269308
"Run4_121339884197670",0.2906711402597,0.628963414528105,0.189375026321594
"Run4_121742671661982",1.8335533639602,-1.9218854311949,0.313715720972065
"Run4_121812465170790",1.79371709297384,-1.74531399973748,0.280715023928543
"Run4_121812478016931",1.2495732241518,0.0426478296361703,0.13557297087918
"Run4_121826154859894",0.110571934208169,0.232465190119887,0.128895335132971
"Run4_121879156964651",0.104828226138378,0.214463002111101,0.13180351119443
"Run4_121955407021878",1.1435739543717,0.254238767145515,0.143893263180603
"Run4_121955407285596",0.10902037833502,0.22763314237625,0.129634901509507
"Run4_121965741528803",1.7220867203307,-1.4429237243651,0.229606355521807
"Run4_121965773241694",1.42779489073987,-0.411077988939044,0.133484805086244
"Run4_122282776423132",0.331032049246183,0.668932945839284,0.210934848310891
"Run4_122282795515302",0.31812600266903,0.657722671736339,0.204282277181865
"Run4_122282795812787",0.404086238833325,0.717823160935632,0.243983278133213
