"","Trajectory","trends","ci"
"Run4_120703409056541",0.123601513945964,-0.557005822655243,0.0356380450998004
"Run4_120703409580963",1.48038177079072,-0.587511176844301,0.0936182446017382
"Run4_120703423990708",1.44846805047978,-0.592502251644488,0.0822907195842956
"Run4_120703424252854",0.760959963906195,-0.524970250486693,0.030755249456721
"Run4_120703436876077",0.352758389605703,-0.468551865724923,0.0383926498894538
"Run4_120703455025387",0.643129464441557,-0.493800212861483,0.0299896366210187
"Run4_120726911638237",0.703149407358724,-0.508736752978702,0.0300578553645506
"Run4_120726912355038",0.850245590692146,-0.552496822309681,0.0342894050780111
"Run4_120726924974443",0.830560055524899,-0.547450388135271,0.0337192683546667
"Run4_120726924978030",0.635169114115837,-0.49196869430535,0.0299593960101198
"Run4_120726943295348",1.49940870587487,-0.584206619077098,0.100898349942687
"Run4_120726943845302",1.28226151584349,-0.607417963786303,0.0435581673394704
"Run4_120772961130853",0.437858210480498,-0.462977356938198,0.0369610384862363
"Run4_120786758780660",0.531689371032188,-0.4699591714417,0.035877446848454
"Run4_120786786086116",0.388760482186983,-0.464410626166283,0.037566470107092
"Run4_120786804205803",0.703018260608022,-0.508702521294047,0.0300554502498325
"Run4_120786804401973",0.650774179487052,-0.495515013262344,0.0299903747428402
"Run4_120797898099934",0.852100618352933,-0.552949826759918,0.0343267383746342
"Run4_120797925428019",0.545084432782146,-0.472097728099511,0.0346875570553825
"Run4_120797944462237",0.465462780001769,-0.463900515249977,0.0371673265295577
"Run4_120797945084765",0.330165192644722,-0.47272895846039,0.038449155665792
"Run4_121202296875939",0.127568461192407,-0.554639900382474,0.0351662009283967
"Run4_121202311609131",1.37631878558441,-0.601250602017121,0.0610464384724099
"Run4_121202323408629",1.13112931553499,-0.605070302583538,0.0374142603253343
"Run4_121202323971293",1.35294017751584,-0.603335017036309,0.0555668479138966
"Run4_121276814544302",0.564109543865072,-0.475691771772743,0.0328191598144589
"Run4_121276814768869",0.422163619880144,-0.462968738165412,0.0369964830895857
"Run4_121319782803691",0.573103609704208,-0.47757220250131,0.0320026243485535
"Run4_121338017995180",0.259002845843068,-0.493232875470339,0.035353827508978
"Run4_121339869292318",1.29448561756563,-0.606949503623983,0.045136611729987
"Run4_121339869579045",0.0624682829353451,-0.59758854107744,0.0484984146103471
"Run4_121339884197670",0.298062144437483,-0.48087311537995,0.037339852191588
"Run4_121339897375467",0.538588849592093,-0.471015197888374,0.035293650013014
"Run4_121339915976030",0.699480328841685,-0.50777474632334,0.0299924241224281
"Run4_121742672218843",0.546824273848166,-0.47240127127925,0.034519002327234
"Run4_121742684731182",0.540435573932378,-0.471314582786471,0.0351258395329045
"Run4_121812464876332",0.684487166219123,-0.503803712127326,0.0298164253402894
"Run4_121812477504803",0.707824113828104,-0.509947560804054,0.030144356837971
"Run4_121812477659372",0.642777536223868,-0.493720136407782,0.0299887020115587
"Run4_121812496627629",0.736592523459418,-0.51741914606373,0.030455206676156
"Run4_121826140407589",0.410825742466762,-0.463223879515619,0.0371202177458902
"Run4_121826154859894",0.11060366619202,-0.564991679492765,0.0374912327389897
"Run4_121826167679902",0.904163247523988,-0.565616154907043,0.0350363172257556
"Run4_121826168138163",0.474251531485593,-0.464409022212002,0.0372447492394808
"Run4_121826168195803",1.45164668869027,-0.592036070159588,0.0833681454949756
"Run4_121826187070251",0.540401143337813,-0.471308938789116,0.0351290051235337
"Run4_121879156964651",0.104834270916852,-0.568649945390583,0.0384674891508695
"Run4_121896068106075",0.944148420048304,-0.574996359030833,0.0354614355460068
"Run4_121896068373812",0.731167035996131,-0.515890920953129,0.0304178331472644
"Run4_121896095574750",1.22776353357588,-0.60830295868804,0.0389044262561005
"Run4_121896095603508",0.7345944388149,-0.516848384156775,0.030441276998431
"Run4_121955406802230",0.420449514871177,-0.462992754569948,0.0370098387241251
"Run4_121955407285596",0.109057735722164,-0.565965125915257,0.0377434915509731
"Run4_121955419114358",0.461416222080006,-0.463699147290796,0.0371280020765876
"Run4_121955419114862",0.58477970208948,-0.48014477405392,0.0311111614472051
"Run4_121965753884006",0.92940286881231,-0.571596099785514,0.0352948210928584
"Run4_121965754366373",1.00426994154968,-0.587775256428125,0.0363646588590675
"Run4_122282776423132",0.346442621751807,-0.469589569431444,0.0384674818379086
"Run4_122282795515302",0.349032927267976,-0.469152082705304,0.0384413826277406
"Run4_122282795519324",0.649556259502053,-0.495245209722789,0.0299932979334628
"Run4_122282795812787",0.456818165812652,-0.463496587977495,0.0370839296558048
"Run4_122293352294813",0.645126911200623,-0.494252929303292,0.0299937145696992
