"","Trajectory","trends","ci"
"Run4_120703409056541",0.123602515478687,-0.169103923362929,0.0443748433454054
"Run4_120703424252854",0.89773835295458,0.368552235634357,0.0512404348204438
"Run4_120703436876077",0.352871846121387,-0.167458438748194,0.0502860574281299
"Run4_120703455025387",0.642688434723303,-0.0910758438506413,0.0390173351375688
"Run4_120726911638237",0.703681467309319,0.0152575296245762,0.0390369988300732
"Run4_120726924974443",0.828817035330153,0.255460590359523,0.0456538841855368
"Run4_120726924978030",0.634124133253699,-0.103654534915848,0.0394081626558308
"Run4_120772961130853",0.437999477158392,-0.155859269001646,0.0540830470277312
"Run4_120786758780660",0.531669048873913,-0.177250753484642,0.0450937188936744
"Run4_120786786086116",0.388919723742958,-0.163762266678952,0.0519544471506797
"Run4_120786804205803",0.709626060877145,0.0274225133321219,0.0391734900775258
"Run4_120786804401973",0.643864863723078,-0.0893020888317187,0.0389771437082395
"Run4_120797898099934",0.861337893125553,0.311516006348957,0.0483929436707839
"Run4_120797925428019",0.544968244953476,-0.178589149247325,0.0443803131802768
"Run4_120797944462237",0.465692682325997,-0.156397182206041,0.0524646371850058
"Run4_120797945084765",0.329858796591952,-0.169111556470847,0.0500806385934026
"Run4_120864497952619",1.35158311283985,0.724777336352482,0.0711709463070745
"Run4_121202296712412",1.5227601085118,0.701761714074982,0.07792977596908
"Run4_121202296875939",0.127570177296745,-0.169335789619564,0.0439237367407966
"Run4_121202324139420",1.17204146694037,0.654814702411667,0.0659053528715461
"Run4_121276814544302",0.56398895036154,-0.175507955381201,0.043770730670129
"Run4_121276814768869",0.422062573509229,-0.158844912962013,0.0537783356684447
"Run4_121319782803691",0.573008124532711,-0.171416694543365,0.0435163956208033
"Run4_121338017995180",0.258813203054005,-0.172085987446951,0.0495434215750583
"Run4_121339869579045",0.0624683364690925,-0.165175124452952,0.0612861592841385
"Run4_121339884197670",0.298033003331404,-0.170735810448743,0.0504486944757523
"Run4_121339897375467",0.539844579310076,-0.178358254679102,0.0446169492561619
"Run4_121339915976030",0.705368332438406,0.0186929770352606,0.0390720345081205
"Run4_121742672218843",0.546922703598724,-0.178571579623639,0.0443009118105962
"Run4_121742684731182",0.540310465780219,-0.178395031787956,0.0445935935294939
"Run4_121812464876332",0.687452748178417,-0.0165313277904584,0.0388423778176182
"Run4_121812477504803",0.714429647881478,0.0373284717780531,0.039308913838112
"Run4_121812477659372",0.640296218038871,-0.0946489810613372,0.0391091035971445
"Run4_121812496309539",1.42632733378325,0.725662659509299,0.07346948340046
"Run4_121812496627629",0.739884063453715,0.0884340770904981,0.0401957978597296
"Run4_121826140407589",0.411225057877396,-0.160634804244174,0.0532864955342159
"Run4_121826154859894",0.110604567484349,-0.16831729348041,0.0463662821340803
"Run4_121826168138163",0.474155904245279,-0.158498555486802,0.0515066962341452
"Run4_121826187070251",0.540652045209783,-0.178420055615061,0.0445767135397698
"Run4_121879156964651",0.104834184418437,-0.167959605210195,0.0475172569499647
"Run4_121896068373812",0.772181537063289,0.150382312388666,0.0416529791397691
"Run4_121896095603508",0.73201977556531,0.073155999865952,0.0399213540951287
"Run4_121896114436398",1.45092610618548,0.722262275076747,0.074397622575678
"Run4_121955406802230",0.420435531200212,-0.15912564012683,0.0537162698904432
"Run4_121955407285596",0.109058217098754,-0.168221641854651,0.0466581320248805
