"","Trajectory","trends","ci"
"Run5_226829515512556",1.27405335315503,-1.19931865303702,0.0932801951568858
"Run5_226829515550116",1.16954034887212,-1.06273079513239,0.0986128201082545
"Run5_226874746686838",0.048466800192245,0.170312715599479,0.127008531245807
"Run5_226874746943332",0.105457497253074,0.122659978152776,0.0914568137436444
"Run5_226874747119859",0.116188296598506,0.112007834864613,0.0880088675630675
"Run5_226874778118379",1.20178774800423,-1.09938600034551,0.0967178917063083
"Run5_226883202603756",1.20518715912274,-1.10340150736012,0.0965355096364882
"Run5_226901456443108",0.115012658388433,0.113196362592614,0.0883307322205394
"Run5_226901468793701",0.287677806420266,-0.127389324109678,0.130573866640996
"Run5_226949759723830",1.76732060344831,-2.42929222135586,0.181319967315934
"Run5_226949787674870",1.78845701595322,-2.50567420958703,0.19242675578652
"Run5_226953384323893",1.8169488911453,-2.6117320866779,0.208407590029677
"Run5_226953398241501",1.46419311618762,-1.54637567896134,0.0950393653158846
"Run5_226953398269812",1.7496459201649,-2.36691800709118,0.172528396753852
"Run5_226953429968741",1.19141326858194,-1.08748311643647,0.0972965117260779
"Run5_226958752799068",0.237045504078596,-0.0433852804315956,0.10979682134619
"Run5_226958798449580",0.218366680195159,-0.0162554113649436,0.102222288962754
"Run5_226970295253419",1.22054871007733,-1.12272210547919,0.0957400998714227
"Run5_226970309933475",0.0987745378877345,0.129073028359685,0.094173569980294
"Run5_226970322222389",1.60462276320489,-1.90631666270385,0.118082677003789
"Run5_226970322234100",0.0293450004161771,0.182102117910043,0.14428000164635
"Run5_226970322976037",0.460279689113868,-0.450322395351261,0.181163813006247
"Run5_226970323044773",0.302805210247787,-0.155754651502739,0.136415905560705
"Run5_226970323077852",1.14381357222204,-1.03287160074341,0.1000925771701
"Run5_227284916287925",0.0695289047493264,0.154993705724047,0.110797300765318
"Run5_227284916755749",1.18389546373216,-1.07903019777743,0.0977371032910202
"Run5_227284928576238",1.21553810348497,-1.11616916323135,0.0959963455662272
"Run5_227284929075062",0.296518358660732,-0.143833835941137,0.134013085666113
"Run5_227284929169836",1.29324426966008,-1.22843722255963,0.092602339671109
"Run5_227305169041268",0.822800144674008,-0.791843887345136,0.132827892826826
"Run5_227305183401772",0.10950889136245,0.118689941436999,0.0900210065056643
"Run5_227305195793196",1.72276925185704,-2.27467842761264,0.160037873702884
"Run5_227354844251932",1.18225111545536,-1.0771843139661,0.0978355832970455
"Run5_227354875479859",0.0709766459237708,0.15382888750332,0.10980521696659
"Run5_227354875717342",0.230483550422525,-0.0338622794239206,0.107072985504107
"Run5_227357125896499",0.822800144674008,-0.791843887345136,0.132827892826826
"Run5_227357156560283",0.113651619452734,0.114565685573206,0.0887206275273204
"Run5_227364224296677",0.0669723481756822,0.157012446478686,0.112589553038978
"Run5_227364252016037",1.19258180266907,-1.08880483324882,0.0972295955694553
"Run5_227425442481894",0.0676637985139107,0.156471198130038,0.112099779166209
"Run5_227425474002292",0.0345907511563898,0.179027334549339,0.139325502133527
"Run5_227493088247030",1.44550936327041,-1.50520602211602,0.0937806196428391
"Run5_227493100865964",1.24853332400129,-1.1619987357097,0.0943643592206326
"Run5_227493119671147",0.509877729140806,-0.521924002837585,0.185168726865993
"Run5_227510402301300",0.272870053886004,-0.100838336438648,0.124663972582433
"Run5_227510402303852",0.0780432237939841,0.147907950978946,0.105206419733172
"Run5_227516829521715",1.0845419154376,-0.972496537224093,0.102582149141306
"Run5_227516857597294",1.70708117405464,-2.22228925210072,0.15324316342741
"Run5_227844233542899",1.23596635606513,-1.14413631879327,0.094962151084127
"Run5_227846602832750",1.35634371778403,-1.33204525708599,0.0914599323449549
"Run5_227846617222428",1.29098220379648,-1.2249536005594,0.0926753587451789
"Run5_227846630303651",0.066053481447807,0.157726351042892,0.113246141123611
"Run5_227846649498395",1.62995112991965,-1.98021608079145,0.125273327340322
"Run5_227853850765156",0.102245625178265,0.125763139673236,0.0927089344900275
"Run5_227853865273574",0.291618119538629,-0.134669522928817,0.132115331515011
"Run5_227853877819827",1.84401564131942,-2.71578551564332,0.224646911854853
"Run5_227853896636710",0.054768057570697,0.166024410963645,0.121825253754491
"Run5_227853897222516",0.0249337921769566,0.184610677514361,0.148563354939979
"Run5_227903376910238",0.0805846182583665,0.145685456344844,0.103653673970988
"Run5_227903404173092",0.0383355765754035,0.176764095760846,0.135885350154289
"Run5_227903404206819",0.0912694864833912,0.136075469813711,0.097726341138765
"Run5_227921630546662",0.231059847618923,-0.0346997111307552,0.107309805946288
"Run5_227921645717350",0.0344259985926202,0.179125546944925,0.139478732918432
"Run5_227930516184302",1.17157801985091,-1.06508473304016,0.0984871589209333
"Run5_227973438294763",0.166465943185019,0.0555083131335459,0.0865206410916267
"Run5_227973438495990",1.82587919810635,-2.64570716774336,0.213652337460984
"Run5_227973439114461",1.15479662881176,-1.04538318042711,0.0994971008512048
"Run5_227975317899107",0.133727743968476,0.0936383899179215,0.084847794774219
"Run5_227975363488990",1.16901073302445,-1.06211567374272,0.0986454828042733
"Run5_227981759997787",0.235097980138063,-0.0405623849226535,0.108982416190899
"Run5_227981774670580",1.33091827738342,-1.288701310553,0.0916952975077104
"Run5_227981774674277",0.0879744251057356,0.139083808251601,0.0994480938346732
"Run5_227982967761244",1.16662302020621,-1.05932362983124,0.0987926128432363
"Run5_227982982691117",0.242549672859141,-0.0514754653261273,0.112108969991143
"Run5_227982995052387",1.35131240963526,-1.32328136839709,0.091479710484045
"Run5_227990498630964",1.22754411095247,-1.13233357373752,0.095382523695627
"Run5_227990499191587",0.133944971587191,0.0934033164738121,0.0848277082821414
"Run5_227991423670171",1.16713555155855,-1.05992567974528,0.0987610574146146
"Run5_227991451220918",1.5788847510919,-1.83404215185729,0.111779792048223
"Run5_227991469870389",0.413368392781472,-0.371474185485894,0.172155013217804
"Run5_227991470402340",1.30044888730148,-1.23962873212238,0.0923828498184362
"Run5_228042038794470",0.287768582644945,-0.127556105928502,0.130609531400816
"Run5_230652424444205",0.17469888859084,0.0448601535671089,0.0881932673076089
"Run5_230652470290718",1.15217714228918,-1.04235845090334,0.0996442349579194
"Run5_230652470835950",0.213977405574871,-0.00989863393517249,0.100536201292471
"Run5_230654437378996",1.68159267590913,-2.13944835025286,0.142994262708129
"Run5_230654437407148",0.822800144674008,-0.791843887345136,0.132827892826826
