"","Trajectory","trends","ci"
"Run4_120703409056541",0.123601513945964,-0.786646890066883,0.0868639819500067
"Run4_120703409580963",1.48038177079072,0.164754668872096,0.22818461244167
"Run4_120703423990708",1.44846805047978,0.274436394338737,0.200574963093679
"Run4_120703424252854",0.760959963906195,0.0600763291346924,0.0749626817687464
"Run4_120703436876077",0.352758389605703,-0.726183338366095,0.0935780410421313
"Run4_120703455025387",0.643129464441557,-0.385824636975731,0.0730965811070827
"Run4_120726911638237",0.703149407358724,-0.168166194483717,0.0732628571104441
"Run4_120726912355038",0.850245590692146,0.426916810348996,0.0835768139198384
"Run4_120726924974443",0.830560055524899,0.367300531183638,0.0821871656967964
"Run4_120726924978030",0.635169114115837,-0.40798297022812,0.0730228728026029
"Run4_120726943295348",1.49940870587487,0.0945697864244059,0.245929102554959
"Run4_120726943845302",1.28226151584349,0.684749739073997,0.106168445854858
"Run4_120772961130853",0.437858210480498,-0.71215745377908,0.0900886390073039
"Run4_120786758780660",0.531689371032188,-0.622747874733053,0.0874474985013667
"Run4_120786786086116",0.388760482186983,-0.721511784896987,0.0915643148261852
"Run4_120786804205803",0.703018260608022,-0.168669862675327,0.0732569948965971
"Run4_120786804401973",0.650774179487052,-0.363596559012653,0.0730983802012923
"Run4_120797898099934",0.852100618352933,0.432000945978207,0.0836678098988523
"Run4_120797925428019",0.545084432782146,-0.601030920573994,0.0845472674359865
"Run4_120797944462237",0.465462780001769,-0.698977392372488,0.0905914443890635
"Run4_120797945084765",0.330165192644722,-0.731998562049998,0.0937157679214302
"Run4_121202296875939",0.127568461192407,-0.786504604601929,0.085713911471302
"Run4_121202311609131",1.37631878558441,0.485522459816434,0.148794265081878
"Run4_121202323408629",1.13112931553499,0.827983048970659,0.091193319512099
"Run4_121202323971293",1.35294017751584,0.543027740071885,0.135438340141685
"Run4_121276814544302",0.564109543865072,-0.567663558247487,0.0799932459189101
"Run4_121276814768869",0.422163619880144,-0.716499191411895,0.0901750314953584
"Run4_121319782803691",0.573103609704208,-0.55071879442567,0.0780030267087005
"Run4_121338017995180",0.259002845843068,-0.762272067945164,0.0861712315028391
"Run4_121339869292318",1.29448561756563,0.663676225813423,0.110015737833499
"Run4_121339869579045",0.0624682829353451,-0.784526211743668,0.118209778328743
"Run4_121339884197670",0.298062144437483,-0.746516621695659,0.0910119575218841
"Run4_121339897375467",0.538588849592093,-0.611729959832764,0.0860245551936146
"Run4_121339915976030",0.699480328841685,-0.182394735701688,0.0731033753482211
"Run4_121742672218843",0.546824273848166,-0.598108576794378,0.0841364330363308
"Run4_121742684731182",0.540435573932378,-0.608721356714301,0.0856155348201784
"Run4_121812464876332",0.684487166219123,-0.242149146491762,0.0726743968508847
"Run4_121812477504803",0.707824113828104,-0.150499800250792,0.0734736953425861
"Run4_121812477659372",0.642777536223868,-0.386825258939476,0.073094303094946
"Run4_121812496627629",0.736592523459418,-0.0465616491837112,0.0742313590881044
"Run4_121826140407589",0.410825742466762,-0.718663924667226,0.0904766216898184
"Run4_121826154859894",0.11060366619202,-0.786881949584878,0.0913809316645527
"Run4_121826167679902",0.904163247523988,0.56426748951895,0.0853973336239421
"Run4_121826168138163",0.474251531485593,-0.692850219420201,0.0907801540912497
"Run4_121826168195803",1.45164668869027,0.263962465921694,0.203201075289106
"Run4_121826187070251",0.540401143337813,-0.608777686811467,0.0856232506139742
"Run4_121879156964651",0.104834270916852,-0.786870967316078,0.0937604538606392
"Run4_121896068106075",0.944148420048304,0.650673941541668,0.0864335147610809
"Run4_121896068373812",0.731167035996131,-0.0679007254685567,0.0741402650471727
"Run4_121896095574750",1.22776353357588,0.761328573000003,0.0948254420415505
"Run4_121896095603508",0.7345944388149,-0.0545484956502293,0.0741974069655599
"Run4_121955406802230",0.420449514871177,-0.716871054932517,0.0902075844480895
"Run4_121955407285596",0.109057735722164,-0.786886030937455,0.0919957859538239
"Run4_121955419114358",0.461416222080006,-0.701452085802127,0.090495595176139
"Run4_121955419114862",0.58477970208948,-0.527471870938639,0.0758301797650766
"Run4_121965753884006",0.92940286881231,0.620469772858904,0.0860274095774109
"Run4_121965754366373",1.00426994154968,0.751773717367912,0.0886350264697849
"Run4_122282776423132",0.346442621751807,-0.727468180057805,0.093760436036067
"Run4_122282795515302",0.349032927267976,-0.72691412695959,0.0936968219597451
"Run4_122282795519324",0.649556259502053,-0.367201562992503,0.0731055051705986
"Run4_122282795812787",0.456818165812652,-0.704017557205026,0.0903881732916712
"Run4_122293352294813",0.645126911200623,-0.380107956610386,0.0731065206775498
"Run4_122293366708085",0.362483099613224,-0.724586665077128,0.0931440673778568
"Run4_122293367462116",0.589435858831793,-0.517782119095848,0.0751277938742372
"Run4_122293398198509",1.0645956227077,0.813327836083464,0.0909195177595813
"Run4_122293399013212",0.788771062012941,0.191198470735755,0.0771941882905025
"Run4_122308384450908",0.950200314238348,0.662483533224127,0.0866146165385341
"Run4_122308399066019",0.683891993168739,-0.244528034661229,0.0726676592275722
"Run4_122308430620398",0.48438699840906,-0.684386585849656,0.0909076257039665
"Run4_122310412626206",0.770077129252902,0.102786629233267,0.0755068398062433
"Run4_122310424910766",0.668340164232777,-0.304835379449228,0.0727680222206562
"Run4_122310444373789",0.0254481022590367,-0.779029467306482,0.148690105015084
"Run4_122428778498790",1.11400351918426,0.829953213841026,0.0914247659033377
"Run4_122428793187699",0.674128039154048,-0.282960568081769,0.0726758544065739
"Run4_122428823883116",0.489804061480674,-0.679194109539375,0.09090839711247
"Run4_122428824140061",0.182481921330619,-0.781239751556021,0.0791430772599127
"Run4_122436428412653",0.172978788152967,-0.782608850296216,0.0792261930799958
"Run4_122436443094253",0.141598760818028,-0.785748514469936,0.0824623283806574
"Run4_122436443330286",1.3753864094514,0.48791753163974,0.14822804623909
"Run4_122436456212725",0.669017996563228,-0.302321907309006,0.072754875850986
