"","Trajectory","trends","ci"
"Run4_120703409056541",0.123600619556506,0.0993953409334083,0.104651348192633
"Run4_120703436876077",0.352927986100357,0.241754274234268,0.130051308067642
"Run4_120703455025387",0.628207596084087,0.476349647696772,0.131502498192749
"Run4_120726924978030",0.622647647865772,0.459154004147266,0.128982029471979
"Run4_120772961130853",0.437417121061896,0.301184038514092,0.129064522421871
"Run4_120786758780660",0.530385104695915,0.309046963505867,0.109250054779137
"Run4_120786786086116",0.388979113782736,0.270651485535017,0.126910639394441
"Run4_120786804401973",0.630941047470666,0.484835829407575,0.132831134265487
"Run4_120797925428019",0.543287385044258,0.31321290373637,0.108495308411544
"Run4_120797944462237",0.465287910691168,0.30979068275129,0.124101444205848
"Run4_120797945084765",0.33102622203907,0.223799296398375,0.133750324898321
"Run4_120864498109163",1.41483275566541,3.34129034565974,0.164985176233613
"Run4_121202296407845",1.43523323983771,3.36082854615669,0.157423289386349
"Run4_121202296875939",0.127568314410547,0.0994395516998391,0.104236428660756
"Run4_121276814544302",0.562101565332093,0.32631892109548,0.109782112706003
"Run4_121276814768869",0.423248770271276,0.293786478822102,0.128992474292527
"Run4_121319782803691",0.571146493433688,0.336384187043039,0.111538846887026
"Run4_121338017995180",0.259841051559629,0.161580860128812,0.128594466825919
"Run4_121339869579045",0.0624679340654331,0.114523643035675,0.143584374464297
"Run4_121339870034742",1.45289341938186,3.37263212506131,0.151666657357599
"Run4_121339884197670",0.29829516334528,0.197598998801543,0.134346670641856
"Run4_121339897375467",0.544233014202716,0.313654412521599,0.10848910325341
"Run4_121742672218843",0.545865172156837,0.314465255250671,0.108495150144386
"Run4_121742684731182",0.538972290581086,0.311449378596192,0.108611777358377
"Run4_121812477659372",0.627550119110248,0.474309621466539,0.131192237313283
"Run4_121826140407589",0.411603379677677,0.286647434323828,0.128205101317953
"Run4_121826154859894",0.110604107801947,0.0999791459046406,0.107568059243832
"Run4_121826168138163",0.473098054206012,0.310215676860736,0.122070178917251
"Run4_121826187070251",0.53995077684498,0.311814233025417,0.108572895797633
"Run4_121879156964651",0.104833373921571,0.100631613908426,0.109706466139763
