"","Trajectory","trends","ci"
"Run4_120703408880541",1.18317615237852,-0.0721530236302196,0.079871345774604
"Run4_120703409056541",0.123554742930016,-0.297367357580717,0.0705000886429602
"Run4_120703436053366",1.06992790931589,-0.0860966587826678,0.0842306936963695
"Run4_120703436057910",0.822800144674008,-0.12530774076646,0.108500017831302
"Run4_120703436876077",0.300987431595469,-0.279500250807017,0.110866417997573
"Run4_120772961168292",1.06440202656379,-0.086826389199939,0.0843995044577559
"Run4_120797898946870",1.55379904303796,0.00809380888902657,0.0870673282799672
"Run4_120797944278244",1.21514464946404,-0.0683040701012256,0.0784307811352883
"Run4_120797944309486",1.18412705578413,-0.0720453638005502,0.0798249397316033
"Run4_120797944538971",1.11532623110483,-0.0802822199809472,0.0828328962193436
"Run4_120797945018284",1.75614981215463,0.0944660126487168,0.143528608135553
"Run4_120797945084765",0.298501816200769,-0.280220838153885,0.110090562117819
"Run4_121202296155437",1.22236903011098,-0.0673020298671463,0.0781289918658511
"Run4_121202296875939",0.127499605398734,-0.297638705918952,0.0699383649789406
"Run4_121338017995180",0.291702245145773,-0.28212718908116,0.107944725336036
"Run4_121339869579045",0.0624292837625554,-0.289477023569213,0.0946714820982054
"Run4_121339884197670",0.2906711402597,-0.28240769561773,0.107616371995545
"Run4_121742671661982",1.8335533639602,0.13599167197483,0.178275606793304
"Run4_121812465170790",1.79371709297384,0.114019604447365,0.159522261338361
"Run4_121812478016931",1.2495732241518,-0.063261773433327,0.0770422138022496
"Run4_121826154859894",0.110571934208169,-0.296276644500206,0.0732475057751501
"Run4_121879156964651",0.104828226138378,-0.295697265811132,0.0749001384529513
"Run4_121955407021878",1.1435739543717,-0.0768089800350396,0.0817703962284849
"Run4_121955407285596",0.10902037833502,-0.296125995406185,0.0736677800417134
"Run4_121965741528803",1.7220867203307,0.0777048776267168,0.130478677407098
"Run4_121965773241694",1.42779489073987,-0.0298445070313956,0.075855569337423
"Run4_122282776423132",0.331032049246183,-0.269916261508889,0.119868197742714
"Run4_122282795515302",0.31812600266903,-0.274216277843889,0.116087733215505
"Run4_122282795812787",0.404086238833325,-0.242571906535921,0.138648668360778
"Run4_122293367564598",1.23954296771513,-0.0647636433058191,0.0774274589327824
"Run4_122310444373789",0.0254420074091336,-0.280833555564193,0.120946059298457
"Run4_122428793175326",1.23671121222316,-0.0651850379527985,0.0775397373978983
"Run4_122428824140061",0.179777082150612,-0.298340077053204,0.0730423782382061
"Run4_122436428412653",0.171856761930048,-0.298609545396578,0.0715308743046718
"Run4_122436428609325",1.17818114992813,-0.0727184373582797,0.0801179196491872
"Run4_122436443094253",0.141258793613976,-0.298366277810965,0.0689536793083405
"Run4_122514692500702",0.169540343434281,-0.298664059797893,0.0711445946851156
"Run4_125042414733164",1.30956546212956,-0.0537709213255957,0.0752600696215114
"Run4_125042426763101",0.0706135770336904,-0.290985197147151,0.0898959727517546
"Run4_125197046434094",0.163818648184413,-0.298749533890872,0.0703092978462076
"Run4_125239714305827",1.81663043217697,0.12650113178034,0.17008595365812
"Run4_125239746509676",0.18235240090592,-0.298225734784858,0.073592550104589
"Run4_125247350487987",1.28064646691517,-0.0584795105479947,0.0759935159665253
"Run4_125247350523828",1.15228209886946,-0.075757732377395,0.0813892941698528
"Run4_125247364970933",1.20888933247777,-0.0691189641300266,0.0786952440200973
"Run4_125677920545627",0.0634098538596525,-0.289666243265778,0.0940772341338188
"Run4_125677921266413",0.0757064830009828,-0.291839635668406,0.0871425909462769
"Run4_125677966585070",0.454528236617388,-0.223809071391624,0.147311870293781
"Run4_125719945333155",1.24232575104733,-0.0643484906894703,0.0773185866709882
"Run4_125728252905323",0.259682902935738,-0.289653372181235,0.0974191631982984
"Run4_125728266829044",0.246001764721317,-0.292028161280472,0.0927593770719022
"Run4_125745298098036",1.18110796788989,-0.0723870440318065,0.0799729043036805
"Run4_126132128500452",0.260371209644702,-0.289519542216877,0.0976517002240575
"Run4_126132159462771",1.39666458076225,-0.0370853403252635,0.0750158213180059
"Run4_126149052745526",1.17480248747826,-0.0731024055262973,0.0802867964786482
