"","Trajectory","trends","ci"
"Run4_120703409056541",0.123602515478687,-0.498427667951704,0.110537969616716
"Run4_120703424252854",0.89773835295458,0.89056493132316,0.127640194315548
"Run4_120703436876077",0.352871846121387,-0.116451377686053,0.125262835180479
"Run4_120703455025387",0.642688434723303,0.509104474644222,0.0971923883176564
"Run4_120726911638237",0.703681467309319,0.645232265939557,0.0972413706797502
"Run4_120726924974443",0.828817035330153,0.829369246891795,0.113724067118503
"Run4_120726924978030",0.634124133253699,0.48600710825722,0.0981659417340088
"Run4_120772961130853",0.437999477158392,0.0420020735279141,0.13472115636775
"Run4_120786758780660",0.531669048873913,0.238459916726846,0.112328692411932
"Run4_120786786086116",0.388919723742958,-0.0522041914083077,0.129418802808906
"Run4_120786804205803",0.709626060877145,0.656885453084236,0.0975813710995022
"Run4_120786804401973",0.643864863723078,0.512238354277525,0.0970922712544936
"Run4_120797898099934",0.861337893125553,0.862407921418258,0.120547078792075
"Run4_120797925428019",0.544968244953476,0.267770844213596,0.110551595004329
"Run4_120797944462237",0.465692682325997,0.098496431856379,0.130689688884472
"Run4_120797945084765",0.329858796591952,-0.155984547564082,0.124751135776043
"Run4_120864497952619",1.35158311283985,0.642566339094929,0.17728720390624
"Run4_121202296712412",1.5227601085118,0.321615330794903,0.194123484363795
"Run4_121202296875939",0.127570177296745,-0.492023141881183,0.109414260677261
"Run4_121202324139420",1.17204146694037,0.856438384387513,0.164170582791437
"Run4_121276814544302",0.56398895036154,0.310429149827839,0.10903312174548
"Run4_121276814768869",0.422062573509229,0.0103847782603799,0.133962118759155
"Run4_121319782803691",0.573008124532711,0.330976903292427,0.108399571791602
"Run4_121338017995180",0.258813203054005,-0.274929728280905,0.123412925340253
"Run4_121339869579045",0.0624683364690925,-0.594995647228747,0.152664147119221
"Run4_121339884197670",0.298033003331404,-0.209517182447001,0.125667964926824
"Run4_121339897375467",0.539844579310076,0.256429861155411,0.111141056721699
"Run4_121339915976030",0.705368332438406,0.64855866594546,0.097328644739184
"Run4_121742672218843",0.546922703598724,0.272113338413782,0.110353805772242
"Run4_121742684731182",0.540310465780219,0.25745852931311,0.111082877482964
"Run4_121812464876332",0.687452748178417,0.613010033009344,0.0967565687077394
"Run4_121812477504803",0.714429647881478,0.666119039357879,0.0979187124038205
"Run4_121812477659372",0.640296218038871,0.502698209518117,0.0974209840361222
"Run4_121812496309539",1.42632733378325,0.515304843532163,0.183012871970325
"Run4_121812496627629",0.739884063453715,0.709898344440611,0.100127945195293
"Run4_121826140407589",0.411225057877396,-0.0105203672086022,0.132736942381844
"Run4_121826154859894",0.110604567484349,-0.519314583708814,0.115498654178522
"Run4_121826168138163",0.474155904245279,0.115999151070213,0.128303452906203
"Run4_121826187070251",0.540652045209783,0.258213052007416,0.111040829339228
"Run4_121879156964651",0.104834184418437,-0.528531330255879,0.118365738536151
"Run4_121896068373812",0.772181537063289,0.757370029596253,0.103757791475657
"Run4_121896095603508",0.73201977556531,0.697540602254338,0.0994443043252437
"Run4_121896114436398",1.45092610618548,0.468942913571445,0.185324871567748
"Run4_121955406802230",0.420435531200212,0.00721679238020673,0.133807512577685
"Run4_121955407285596",0.109058217098754,-0.521788727734945,0.116225653801051
"Run4_121955419114358",0.46158815094623,0.0900498936129808,0.131704608411366
"Run4_121955419114862",0.584988430455155,0.358605522097374,0.107271541137908
"Run4_121965753884006",0.923408332499909,0.90430441570413,0.131717222404247
"Run4_122282776423132",0.345280517041437,-0.129595289290907,0.124903700459117
"Run4_122282795515302",0.3490178182537,-0.123138397214716,0.125055328232202
