,cell_names,Size_Factor,Pseudotime,State
Run4_120703408880541,Run4_120703408880541,1.05396665486428,11.5444853519141,4
Run4_120703409056541,Run4_120703409056541,0.599314372373808,0.832714699304657,7
Run4_120703409580963,Run4_120703409580963,0.462105598596876,17.8100986167218,1
Run4_120703423990708,Run4_120703423990708,0.597959223990826,17.9470123453901,1
Run4_120703424252854,Run4_120703424252854,1.57637635650386,9.0984211611336,5
Run4_120703436053366,Run4_120703436053366,1.38801073126936,14.5439508472717,2
Run4_120703436057910,Run4_120703436057910,1.55096732432295,17.2808756093105,2
Run4_120703436876077,Run4_120703436876077,0.802247842725368,3.02145498701266,7
Run4_120703455025387,Run4_120703455025387,1.28163158320527,11.1669773536848,4
Run4_120726911638237,Run4_120726911638237,1.60856113059968,13.7476519178226,1
Run4_120726912355038,Run4_120726912355038,1.1017356353644,16.0147434714001,1
Run4_120726924974443,Run4_120726924974443,1.962254858558,17.5953685442875,1
Run4_120726924978030,Run4_120726924978030,1.35751989265226,12.7958250746771,1
Run4_120726943295348,Run4_120726943295348,0.495984308171427,17.9348449816348,1
Run4_120726943845302,Run4_120726943845302,0.864245881246797,18.1107599275549,1
Run4_120772961130853,Run4_120772961130853,0.866956178012761,6.04725140510182,5
Run4_120772961168292,Run4_120772961168292,1.66717129816366,11.4522258931069,4
Run4_120786758780660,Run4_120786758780660,1.06819571288559,3.20600801686781,7
Run4_120786786086116,Run4_120786786086116,0.829350810385009,1.54802410260306,7
Run4_120786804205803,Run4_120786804205803,1.68343307875944,13.5920433179961,1
Run4_120786804401973,Run4_120786804401973,1.13290404817299,13.1106294133721,1
Run4_120797898099934,Run4_120797898099934,1.81759276867466,17.8642655162021,1
Run4_120797898946870,Run4_120797898946870,3.83066569159448,17.8661805389921,2
Run4_120797925428019,Run4_120797925428019,1.16847669322626,8.37955032444768,5
Run4_120797944278244,Run4_120797944278244,1.67902884651475,17.2293301666022,2
Run4_120797944309486,Run4_120797944309486,1.58891147904644,17.0956790338842,2
Run4_120797944462237,Run4_120797944462237,0.953346887427866,9.36495993299977,5
Run4_120797944538971,Run4_120797944538971,1.02483096463017,11.8305678113752,4
Run4_120797945018284,Run4_120797945018284,4.18266548407407,17.9755829164319,2
Run4_120797945084765,Run4_120797945084765,0.562386578937547,2.53848376890907,7
Run4_120864497952619,Run4_120864497952619,1.65937919496151,17.8178877639356,1
Run4_120864498109163,Run4_120864498109163,0.389943947203082,0.839719633115653,7
Run4_121202296155437,Run4_121202296155437,2.0411922518667,17.3488965330089,2
Run4_121202296407845,Run4_121202296407845,0.648777288352652,0.356670221313726,7
Run4_121202296712412,Run4_121202296712412,0.824946578140317,9.00857843111838,5
Run4_121202296875939,Run4_121202296875939,0.695868694661278,0.771853904639027,7
Run4_121202311609131,Run4_121202311609131,0.665377856044182,17.9625400565629,1
Run4_121202323408629,Run4_121202323408629,1.27045160904566,17.8611609724082,1
Run4_121202323971293,Run4_121202323971293,0.725681959086883,17.8563501123802,1
Run4_121202324139420,Run4_121202324139420,1.93786218766432,17.7536569146493,1
Run4_121276814544302,Run4_121276814544302,1.32906177660964,9.16310856129313,5
Run4_121276814768869,Run4_121276814768869,0.709081391395353,2.82803833948243,7
Run4_121319782803691,Run4_121319782803691,1.42053429246092,9.28344244649464,5
Run4_121338017995180,Run4_121338017995180,0.895414294055384,4.18818592914081,6
Run4_121339869292318,Run4_121339869292318,0.855437416757413,17.8293587173587,1
Run4_121339869579045,Run4_121339869579045,0.752784926746524,1.00906355534064,7
Run4_121339870034742,Run4_121339870034742,0.52139334035234,0.6184855818819,7
Run4_121339884197670,Run4_121339884197670,0.769046707342308,2.28118618393894,7
Run4_121339897375467,Run4_121339897375467,0.76057702994867,4.88747599262424,5
Run4_121339915976030,Run4_121339915976030,1.25046317039668,11.2422424625036,4
Run4_121742671661982,Run4_121742671661982,3.88114496886057,18.1753878508621,2
Run4_121742672218843,Run4_121742672218843,1.39444768608852,14.4058132152226,1
Run4_121742684731182,Run4_121742684731182,1.02584732591741,7.46800154746764,5
Run4_121812464876332,Run4_121812464876332,1.85723085887689,14.8716347633762,1
Run4_121812465170790,Run4_121812465170790,3.55218269889167,18.0803709710074,2
Run4_121812477504803,Run4_121812477504803,1.83046667831299,15.505263410271,1
Run4_121812477659372,Run4_121812477659372,1.5394485630676,14.5582427658012,1
Run4_121812478016931,Run4_121812478016931,2.65913991450651,17.2587452855442,2
Run4_121812496309539,Run4_121812496309539,1.37276531196081,17.7051343791974,1
Run4_121812496627629,Run4_121812496627629,1.29992608637552,16.8212537795096,1
Run4_121826140407589,Run4_121826140407589,0.781243042789147,3.94870873753076,6
Run4_121826154859894,Run4_121826154859894,0.766336410576344,0.966469212270712,7
Run4_121826167679902,Run4_121826167679902,1.78032618814266,17.8503711645301,1
Run4_121826168138163,Run4_121826168138163,0.995017700204564,2.82407558951778,7
Run4_121826168195803,Run4_121826168195803,0.562047791841801,18.1184846383799,1
Run4_121826187070251,Run4_121826187070251,0.900834887587312,6.87399143879942,5
Run4_121879156964651,Run4_121879156964651,0.595587714320607,0.714165212163964,7
Run4_121896068106075,Run4_121896068106075,1.23589532527962,17.676317615924,1
Run4_121896068373812,Run4_121896068373812,1.68173914328071,9.16243285288614,5
Run4_121896095574750,Run4_121896095574750,0.904900332736258,17.9033509520602,1
Run4_121896095603508,Run4_121896095603508,1.33278843466284,15.1953516063028,1
Run4_121896114436398,Run4_121896114436398,2.26716324472895,17.511731897111,1
Run4_121955406802230,Run4_121955406802230,0.884234319895782,5.89143110092964,5
Run4_121955407021878,Run4_121955407021878,1.16407246098157,11.5723533688579,4
Run4_121955407285596,Run4_121955407285596,0.625739765841957,2.73582069031386,7
Run4_121955419114358,Run4_121955419114358,0.858147713523377,1.39481893454812,7
Run4_121955419114862,Run4_121955419114862,1.320592099216,13.9216489340564,1
Run4_121965741528803,Run4_121965741528803,1.42087307955667,17.2496745903156,2
Run4_121965753884006,Run4_121965753884006,1.12172407401338,17.3974343339185,1
Run4_121965754366373,Run4_121965754366373,1.09157202249203,18.1653970337381,1
Run4_121965773241694,Run4_121965773241694,2.64287813391073,17.6907294251062,2
Run4_122282776423132,Run4_122282776423132,0.503776411373574,0.713455985098983,7
Run4_122282795515302,Run4_122282795515302,0.962155351917249,3.90910658447441,6
Run4_122282795519324,Run4_122282795519324,1.14984340296026,9.65698088802989,5
Run4_122282795812787,Run4_122282795812787,1.1017356353644,4.24635585336746,6
Run4_122282795818213,Run4_122282795818213,0.271707250787899,0.464976838730511,7
Run4_122293352294813,Run4_122293352294813,0.919129390757569,6.37437666213771,5
Run4_122293366708085,Run4_122293366708085,0.794116952427476,3.45160470342059,7
Run4_122293367462116,Run4_122293367462116,0.849000461938249,3.48341110894614,7
Run4_122293367564598,Run4_122293367564598,0.820542345895626,17.0695959846298,2
Run4_122293398198509,Run4_122293398198509,1.22844200917322,17.7016166110594,1
Run4_122293399013212,Run4_122293399013212,1.41782399569496,15.3435352377971,1
Run4_122308384450908,Run4_122308384450908,1.38767194417361,17.7596709862198,1
Run4_122308399066019,Run4_122308399066019,1.66649372397216,12.4354443008389,2
Run4_122308412463406,Run4_122308412463406,0.276450270128336,0.205659762983541,7
Run4_122308430620398,Run4_122308430620398,0.532234527416197,3.44969009341597,7
Run4_122310412323676,Run4_122310412323676,1.97478998110058,17.7845309644583,1
Run4_122310412626206,Run4_122310412626206,2.207197928782,17.8417842883183,1
Run4_122310424910766,Run4_122310424910766,1.46660933748231,9.14434367158266,5
Run4_122310444373789,Run4_122310444373789,0.47159163727775,0.549200166662875,7
Run4_122428778498790,Run4_122428778498790,1.35548717007779,17.9715731241186,1
Run4_122428793175326,Run4_122428793175326,1.72307116896167,17.3666050667864,2
Run4_122428793187699,Run4_122428793187699,1.2491080220137,11.9668478121055,1
Run4_122428823883116,Run4_122428823883116,0.948603868087429,5.24087605742463,5
Run4_122428824140061,Run4_122428824140061,0.910998500459677,2.87746368355872,7
Run4_122428824599908,Run4_122428824599908,0.67757419149102,6.60318407751902,5
Run4_122436428412653,Run4_122436428412653,0.594910140129116,0.642711167352966,7
Run4_122436428609325,Run4_122436428609325,1.77355044622775,17.208214200379,2
Run4_122436443094253,Run4_122436443094253,0.725004384895392,0.944568885461796,7
Run4_122436443330286,Run4_122436443330286,0.706709881725134,17.9937091665066,1
Run4_122436456212725,Run4_122436456212725,1.55672670495062,13.6155070872298,1
Run4_122436474493213,Run4_122436474493213,0.562386578937547,18.0969498744533,1
Run4_122436475018661,Run4_122436475018661,0.941828126172518,8.21352534663174,5
Run4_122514677619036,Run4_122514677619036,0.794455739523221,3.79027256200135,5
Run4_122514692500702,Run4_122514692500702,0.712130475257063,2.27511509521917,7
Run4_122514723751852,Run4_122514723751852,1.46322146652486,17.5191755758486,1
Run4_125042399558901,Run4_125042399558901,1.84537331052579,5.89218008139194,5
Run4_125042400315742,Run4_125042400315742,1.21556809953489,12.6207357009045,1
Run4_125042414278451,Run4_125042414278451,1.13798585460917,9.42326745211728,5
Run4_125042414733164,Run4_125042414733164,2.05101707764332,17.8012528875692,2
Run4_125042426763101,Run4_125042426763101,0.593554991746134,0.805866421623664,7
Run4_125042445641635,Run4_125042445641635,1.80776794289804,17.9702111513661,1
Run4_125197018315102,Run4_125197018315102,2.19940582557985,18.0470555767594,1
Run4_125197033818014,Run4_125197033818014,1.30466910571596,17.7074652212009,1
Run4_125197045586333,Run4_125197045586333,0.942844487459755,18.0478272428121,1
Run4_125197046212445,Run4_125197046212445,2.16146167085636,16.4373978947172,1
Run4_125197046434094,Run4_125197046434094,0.682317210831458,0.844688970780126,7
Run4_125239714305827,Run4_125239714305827,3.76494099501986,17.9469954952827,2
Run4_125239714765020,Run4_125239714765020,0.601685882044026,17.8557779879764,1
Run4_125239745961379,Run4_125239745961379,0.950297803566156,17.5646554677635,1
Run4_125239746509676,Run4_125239746509676,0.718567430076227,1.5495387775863,7
Run4_125247350487987,Run4_125247350487987,1.78405284619586,17.1984086848758,2
Run4_125247350523828,Run4_125247350523828,1.10783380308782,11.7117143755182,4
Run4_125247364709155,Run4_125247364709155,1.02889640977911,5.23828539684256,5
Run4_125247364970933,Run4_125247364970933,2.21905547713309,17.3135012990095,2
Run4_125247377566965,Run4_125247377566965,0.437374140607454,0.381540689672308,7
Run4_125677920545627,Run4_125677920545627,0.614898578778101,0.729915637070396,7
Run4_125677920769780,Run4_125677920769780,0.446182605096837,0.689715771460184,7
Run4_125677920967478,Run4_125677920967478,0.379102760139226,0.717394791405474,7
Run4_125677920970611,Run4_125677920970611,0.889993700523455,1.69741323487904,7
Run4_125677921254187,Run4_125677921254187,2.01646079387728,15.3455951599722,1
Run4_125677921266413,Run4_125677921266413,0.883217958608545,0.831898991317597,7
Run4_125677947799403,Run4_125677947799403,2.02560804546241,13.5939698216217,1
Run4_125677966585070,Run4_125677966585070,1.07564902899199,4.2427351293722,6
Run4_125677967206756,Run4_125677967206756,1.12714466754531,9.23384624496038,5
Run4_125719945276334,Run4_125719945276334,0.825285365236063,3.45349690275304,7
Run4_125719945333155,Run4_125719945333155,1.73865537536596,17.0570024710753,2
Run4_125719976725363,Run4_125719976725363,1.15424763520495,13.2736198377529,1
Run4_125719977541037,Run4_125719977541037,2.5697001212297,17.8594195517798,1
Run4_125719977548197,Run4_125719977548197,1.82131942672786,17.6207809369801,1
Run4_125728252684085,Run4_125728252684085,1.36361806037568,17.7103252942236,1
Run4_125728252905323,Run4_125728252905323,0.831044745863737,0.85345865391587,7
Run4_125728266829044,Run4_125728266829044,0.767013984767835,2.28626781826838,7
Run4_125728267127014,Run4_125728267127014,1.08513506767287,17.7819253917356,1
Run4_125728267327389,Run4_125728267327389,2.42571560553785,13.9271792584851,1
Run4_125728298232628,Run4_125728298232628,1.23962198333282,17.5764864116008,1
Run4_125745298098036,Run4_125745298098036,1.67089795621686,17.1922548037514,2
Run4_125745298291501,Run4_125745298291501,1.49574502771643,8.04514575888694,5
Run4_125745325263726,Run4_125745325263726,0.337431947362528,0.283282955317983,7
Run4_125745343944941,Run4_125745343944941,0.253412747617642,0.134286819118454,7
Run4_125745344199091,Run4_125745344199091,1.57976422746131,17.5750545874391,1
Run4_126132128005486,Run4_126132128005486,1.86197387821732,6.84864476881994,5
Run4_126132128200630,Run4_126132128200630,1.49134079547174,3.81346587901516,5
Run4_126132128500452,Run4_126132128500452,0.768030346055072,3.13022996442227,7
Run4_126132128800156,Run4_126132128800156,0.266964231447462,0.234749770963432,7
Run4_126132141381982,Run4_126132141381982,1.19964510603485,14.8932698816429,1
Run4_126132159462771,Run4_126132159462771,2.78686264960257,17.6036800323423,2
Run4_126149051926902,Run4_126149051926902,2.0865897226966,12.4126590056232,2
Run4_126149052745526,Run4_126149052745526,1.40596644734387,17.1273686728113,2
Run4_126149071067430,Run4_126149071067430,1.17254213837521,15.8563231807226,1
Run4_126149071162742,Run4_126149071162742,1.6376968208338,16.0302231308246,1
Run4_126218818148142,Run4_126218818148142,0.285936308809211,0.505126080103127,7
Run4_126218818710238,Run4_126218818710238,3.74190347250916,18.136749975861,2
Run4_126218832627933,Run4_126218832627933,0.605412540097227,0.898890110142219,7
Run4_126218845501230,Run4_126218845501230,0.545108437054526,2.81819660943723,7
Run4_126218845961141,Run4_126218845961141,0.827656874906281,3.19988261378091,7
Run4_126218845964661,Run4_126218845964661,0.783953339555111,2.51174739477044,7
Run4_126218864355163,Run4_126218864355163,1.25859406069457,18.164892743501,1
Run4_126218864650676,Run4_126218864650676,1.22200505435406,16.9400728509361,2
Run4_126227542817590,Run4_126227542817590,0.785986062129584,2.5818895631881,7
Run4_126227542919516,Run4_126227542919516,2.29663772205881,13.2709242628436,1
Run4_126227557039341,Run4_126227557039341,0.982821364757725,5.87427452550177,5
Run4_126227557046070,Run4_126227557046070,1.02618611301315,4.35139215861426,6
Run4_126227557243316,Run4_126227557243316,2.92305506209226,17.6601325292317,1
Run4_126227557275374,Run4_126227557275374,0.321170166766744,0.446984554147767,7
Run4_126227569366820,Run4_126227569366820,1.47948324712064,14.7226469084936,1
Run4_126227569392476,Run4_126227569392476,0.323202889341217,0.304592549972278,7
Run4_126227569621427,Run4_126227569621427,1.06108118387494,2.98216650361547,7
Run4_126227588246750,Run4_126227588246750,0.786324849225329,5.39530501965884,5
Run4_126227588791004,Run4_126227588791004,2.99962094573075,15.8214040322603,1
Run4_126227588802285,Run4_126227588802285,1.97885542624953,16.1318232079547,1
Run4_126293980141348,Run4_126293980141348,1.38428407321615,16.8579402256551,2
Run4_126293980661533,Run4_126293980661533,0.908965777885204,3.03592313344092,7
Run4_126293994757531,Run4_126293994757531,2.09438182589874,17.1364816424173,2
Run4_126293995272043,Run4_126293995272043,0.313039276468851,0.200597370031652,7
Run4_126294007335772,Run4_126294007335772,1.27045160904566,17.6330789427244,1
Run4_126294026566566,Run4_126294026566566,1.08716779024734,9.08098493102737,5
Run4_126364042279838,Run4_126364042279838,0.396380902022247,0.349064484478857,7
Run4_126364069050716,Run4_126364069050716,0.791067868565766,17.8454197712582,1
Run4_126364069287782,Run4_126364069287782,1.00179344211947,18.0936562960174,1
Run4_126364087696755,Run4_126364087696755,0.264592721777243,0.404891366195137,7
Run4_126364087900021,Run4_126364087900021,1.22539292531151,17.4298964360545,1
Run4_126364087905005,Run4_126364087905005,0.742621313874158,0.871267355738009,7
Run4_126364087905510,Run4_126364087905510,1.05938724839621,6.53553059818117,5
Run4_126364088155371,Run4_126364088155371,1.17965666738587,17.2468467658379,1
Run4_126680929782694,Run4_126680929782694,0.768707920246563,17.8275798165191,1
Run4_126680929789814,Run4_126680929789814,2.01984866483473,17.3079864268727,1
Run4_126680944201140,Run4_126680944201140,2.18754827722876,16.1234128682616,1
Run4_126680957369771,Run4_126680957369771,0.528846656458742,8.04691016030346,5
Run4_126680975730542,Run4_126680975730542,1.12985496431128,12.4702526934246,1
Run4_126680975759790,Run4_126680975759790,1.26740252518395,8.72102486075743,5
Run4_126680975988467,Run4_126680975988467,1.37615318291826,8.3928679789407,5
Run4_126680976217949,Run4_126680976217949,1.34633991849266,8.2818145168602,5
Run4_126681601142061,Run4_126681601142061,0.531895740320451,0.559170970958833,7
Run4_126681615616421,Run4_126681615616421,0.67757419149102,0.872499498254474,7
Run4_126681627872157,Run4_126681627872157,0.939795403598045,4.11707475640472,5
Run4_126681646815132,Run4_126681646815132,1.19117542864121,8.39149655638224,5
Run4_126681647049453,Run4_126681647049453,1.13730828041768,8.9297401771784,5
Run4_126706324032926,Run4_126706324032926,1.3771695442055,9.0416806753352,5
Run4_126706324223852,Run4_126706324223852,0.576954424054604,0.532137005218235,7
Run4_126706324232987,Run4_126706324232987,1.62380654990823,9.10619200689074,5
Run4_126706324233525,Run4_126706324233525,1.22844200917322,17.6580565705607,1
Run4_126706343636326,Run4_126706343636326,1.69461305291904,17.6987480977645,1
Run4_126707773105894,Run4_126707773105894,0.912692435938405,17.1679795506358,2
Run4_126707788531571,Run4_126707788531571,1.41850156988645,16.8941861190954,2
Run4_126707800401843,Run4_126707800401843,2.08794487107958,17.674002428589,2
Run4_126707800665315,Run4_126707800665315,0.836126552299919,6.8683138173687,5
Run4_126707819506413,Run4_126707819506413,2.77195601738976,18.0004387283755,2
Run4_126707819833054,Run4_126707819833054,0.500727327511864,0.163001498129188,7
Run4_126765621266222,Run4_126765621266222,1.35718110555651,11.9378203937988,2
Run4_126765621271260,Run4_126765621271260,2.46433733445284,17.5031025197754,1
Run4_126765648702707,Run4_126765648702707,1.03973759684297,17.7787187533835,1
Run4_126765667137964,Run4_126765667137964,1.44221666658864,11.8960215992289,2
Run4_126776224102750,Run4_126776224102750,1.58315209841877,16.9506532650937,2
Run4_126776224472427,Run4_126776224472427,1.36023018941822,17.937403006583,1
Run4_126776224631582,Run4_126776224631582,3.26658517717821,17.9440831717943,2
Run4_126776224967005,Run4_126776224967005,0.762609752523144,3.15319751037883,7
Run4_126776238819254,Run4_126776238819254,0.320153805479507,0.13895712454146,7
Run4_126776238855982,Run4_126776238855982,1.42121186665242,16.8619595569093,2
Run4_126776251899293,Run4_126776251899293,0.738894655820958,0.911831029531244,7
Run4_126776251931483,Run4_126776251931483,1.55943700171658,18.1902268792637,1
Run4_126776270318502,Run4_126776270318502,1.48558141484406,14.9997650418901,2
Run4_126776271099742,Run4_126776271099742,2.22989666419695,17.6653062898909,1
Run4_126834220845997,Run4_126834220845997,0.415352979383996,0.890054525969251,7
Run4_126834220883372,Run4_126834220883372,0.533589675799179,0.585237350693344,7
Run4_126834233760486,Run4_126834233760486,1.28908489931167,17.7513591300073,1
Run4_126834234244003,Run4_126834234244003,0.374698527894534,0.51717700020946,7
Run4_126834234285342,Run4_126834234285342,0.741604952586922,0.916350107124749,7
Run4_126834252307822,Run4_126834252307822,0.729747404235829,0.90552013962017,7
Run4_126834252630899,Run4_126834252630899,1.32906177660964,15.4490161659383,2
Run4_126834252633822,Run4_126834252633822,1.91380830386639,17.5976622712266,1
Run4_126835160693155,Run4_126835160693155,1.78879586553629,17.0240442744891,2
Run4_126835160737501,Run4_126835160737501,0.301181728117759,0.364426112201682,7
Run4_126835160956259,Run4_126835160956259,1.55571034366338,17.430294707625,1
Run4_126835173481885,Run4_126835173481885,1.18846513187525,12.8005313736082,1
Run4_126835173739438,Run4_126835173739438,0.40518936651163,0.473917956827227,7
Run4_126835173775662,Run4_126835173775662,1.7657583430256,17.6629064511306,1
Run4_126835192150451,Run4_126835192150451,1.46152753104613,17.3959533937604,1
Run4_126836622191451,Run4_126836622191451,0.612865856203628,0.655678389527322,7
Run4_126836636804846,Run4_126836636804846,0.739911017108194,0.939900005833843,7
Run4_126836649679270,Run4_126836649679270,1.00077708083224,9.10719470257561,5
Run4_126836650134317,Run4_126836650134317,1.35684231846077,17.5444805568627,2
Run4_126836669073710,Run4_126836669073710,2.17196407082447,15.4616680805582,2
Run4_126836669073780,Run4_126836669073780,0.660296049607999,7.10453112085367,5
Run4_126885745777500,Run4_126885745777500,2.21499003198415,17.631438956884,1
Run4_126885745838956,Run4_126885745838956,1.10817259018356,17.9614756530917,1
Run4_126885760485302,Run4_126885760485302,2.26038750281404,9.1100264537688,5
Run4_126885760784172,Run4_126885760784172,1.03872123555573,8.65123897272688,5
Run4_126885773306787,Run4_126885773306787,1.84876118148325,17.5813707670688,2
Run4_126885773822901,Run4_126885773822901,1.01873279690675,11.956173573493,2
Run4_126885773859179,Run4_126885773859179,2.10590058715409,11.192114265107,4
Run4_126885792795486,Run4_126885792795486,0.742282526778413,0.858919884256088,7
Run4_126886685359012,Run4_126886685359012,0.768707920246563,18.2348615655825,1
Run4_126886685359349,Run4_126886685359349,1.22573171240726,17.8103685790939,1
Run4_126886685556019,Run4_126886685556019,0.658263327033526,17.7570080567041,1
Run4_126886685825781,Run4_126886685825781,0.947587506800192,17.9329184853771,1
Run4_126886700599133,Run4_126886700599133,2.01747715516451,17.0455924778784,1
Run4_126886700825827,Run4_126886700825827,1.22945837046046,17.742695988245,1
Run4_126886713125724,Run4_126886713125724,1.79760433002568,17.6587439254977,1
Run4_126886713386862,Run4_126886713386862,0.935391171353354,8.57303492170096,5
Run4_129457491688822,Run4_129457491688822,1.74746383985534,15.1512299262454,1
Run4_129457491929955,Run4_129457491929955,1.37445924743953,17.8226067008179,1
Run4_129457506867427,Run4_129457506867427,1.36937744100335,17.069835079269,2
Run4_129457519708470,Run4_129457519708470,1.05430544196003,17.7428668194979,1
Run4_129457538058668,Run4_129457538058668,0.526136359692777,18.0244052999302,1
Run4_129457538329326,Run4_129457538329326,2.91932840403906,18.0239435945658,2
Run4_129457538349940,Run4_129457538349940,1.25893284779032,11.9423523676945,4
Run4_129497354620269,Run4_129497354620269,0.347256773139148,0.286167741257808,7
Run4_129497354652469,Run4_129497354652469,0.40518936651163,0.45598253397191,7
Run4_129497354684213,Run4_129497354684213,0.481077675958625,0.672423086733988,7
Run4_129497369303262,Run4_129497369303262,0.39163788268181,0.225889272557869,7
Run4_129497369303900,Run4_129497369303900,0.35843674729875,0.299236808604026,7
Run4_129497381947316,Run4_129497381947316,0.585762888543987,0.748484406194056,7
Run4_129497382115619,Run4_129497382115619,2.04254740024968,17.7669551181864,1
Run4_129497382151987,Run4_129497382151987,0.641662759341996,0.695652829041004,7
Run4_129497401249067,Run4_129497401249067,1.1806730286731,9.10660525425597,5
Run4_129565671210277,Run4_129565671210277,2.28071472855877,16.2799128831948,1
Run4_129565671512299,Run4_129565671512299,0.464477108267095,0.726722827799373,7
Run4_129565671701293,Run4_129565671701293,0.542736927384307,0.759530424355283,7
Run4_129565671745261,Run4_129565671745261,1.54757945336549,17.7736264864959,1
Run4_129565671779052,Run4_129565671779052,1.4300203311418,17.0357738169959,1
Run4_129565698677470,Run4_129565698677470,0.942844487459755,8.92454241360069,5
Run4_129565699234094,Run4_129565699234094,2.36642786378239,16.282017913283,1
Run4_129565717621533,Run4_129565717621533,1.44763726012057,12.9451473365181,1
Run4_129582985309044,Run4_129582985309044,0.560353856363074,0.763908470428588,7
Run4_129582985497013,Run4_129582985497013,1.35311566040757,9.09461901374213,5
Run4_129582985592221,Run4_129582985592221,0.686721443076149,0.90800286120972,7
Run4_129582985828700,Run4_129582985828700,1.03872123555573,17.7471104110282,1
Run4_129583032002916,Run4_129583032002916,0.615914940065338,0.907552270160857,7
Run4_129583032162021,Run4_129583032162021,0.449909263150038,0.536405315231146,7
Run4_129663530646894,Run4_129663530646894,1.13256526107724,17.5966332558791,1
Run4_129663530821476,Run4_129663530821476,0.685366294693167,2.99323965541847,7
Run4_129663530850526,Run4_129663530850526,0.86322951995956,4.12038299182021,5
Run4_129663530919645,Run4_129663530919645,0.867972539299997,4.48592446454039,5
Run4_129663543921453,Run4_129663543921453,1.45068634398227,17.3524057317155,2
Run4_129978390767926,Run4_129978390767926,1.90703256195148,17.531010670891,1
Run4_129978418219877,Run4_129978418219877,1.30907333796065,16.9160006243865,2
Run4_130057594071836,Run4_130057594071836,1.58823390485495,14.5338776299384,2
Run4_130057606915939,Run4_130057606915939,0.722632875225173,8.20904011695991,5
Run4_130057607240948,Run4_130057607240948,4.03969732966946,18.0045125468676,2
Run4_130126432922459,Run4_130126432922459,0.850694397416976,17.6440394377406,1
Run4_130126433146612,Run4_130126433146612,2.05406616150503,17.5174936590728,2
Run4_130126433671915,Run4_130126433671915,0.965543222874704,4.91777760819204,5
Run4_130126447786731,Run4_130126447786731,1.02313702915144,8.56983835150063,5
Run4_130126448081643,Run4_130126448081643,2.39251447015479,17.4884004567793,2
Run4_130126460111589,Run4_130126460111589,1.15797429325815,16.8221507109184,2
Run4_130126460635380,Run4_130126460635380,0.698578991427242,2.88444810124094,7
Run4_130126479289627,Run4_130126479289627,0.961138990630013,6.39888458498344,5
Run4_130126479550812,Run4_130126479550812,0.699256565618733,0.871317937106618,7
Run4_130134889323939,Run4_130134889323939,1.08886172572607,18.0554143020252,1
Run4_130134889380206,Run4_130134889380206,1.0712447967473,6.37924342097222,5
Run4_130134903733660,Run4_130134903733660,1.19964510603485,8.39866837822221,5
Run4_130134915861341,Run4_130134915861341,1.39173738932256,17.8039669194622,1
Run4_130134915902195,Run4_130134915902195,2.2563220576651,17.2203968953846,1
Run4_130134916164899,Run4_130134916164899,1.37242652486506,13.7615248126585,1
Run4_130134934768988,Run4_130134934768988,1.41037067958856,15.8169583157956,1
Run4_130134935485860,Run4_130134935485860,1.38191256354594,8.36849172529985,5
Run4_130142270581557,Run4_130142270581557,0.581697443395041,1.10782383063391,7
Run4_130142271298979,Run4_130142271298979,0.713485623640045,0.801577567059288,7
Run4_130142286047156,Run4_130142286047156,0.659957262512254,0.67882998128197,7
Run4_130142297803558,Run4_130142297803558,1.25622255102435,14.8677353529834,1
Run4_130142298069875,Run4_130142298069875,0.678929339874003,0.931603526402071,7
Run4_130142298126126,Run4_130142298126126,0.901173674683057,2.43363093697907,7
Run4_130142298127654,Run4_130142298127654,2.41758471523996,18.0128806510753,2
Run4_130142298336179,Run4_130142298336179,0.768369133150817,5.05612523637762,5
Run4_130142298659099,Run4_130142298659099,3.34721650596564,18.0360496992029,2
Run4_130142316947294,Run4_130142316947294,2.00595839390917,17.6904420928306,2
Run4_130142317537517,Run4_130142317537517,0.76667519767209,1.53661693254515,7
Run4_130144686697374,Run4_130144686697374,0.834432616821192,3.22258415334676,7
Run4_130144686946166,Run4_130144686946166,2.69539013375128,17.8437787112122,2
Run4_130144701430572,Run4_130144701430572,2.00460324552618,12.1477938942892,2
Run4_130144713726813,Run4_130144713726813,0.680284488256985,0.813249563781864,7
Run4_130144714475947,Run4_130144714475947,2.13334234190948,16.617572785618,1
Run4_130144732600101,Run4_130144732600101,1.30771818957767,17.7651401199913,1
Run4_130144733181734,Run4_130144733181734,0.972318964789614,17.8557756016409,1
Run4_130144733412140,Run4_130144733412140,1.19557966088591,8.1779465165537,5
Run4_130144733415733,Run4_130144733415733,1.05938724839621,3.81934292382609,5
Run4_130184146962341,Run4_130184146962341,0.765658836384853,17.854474726872,1
Run4_130184146991460,Run4_130184146991460,0.600330733661044,0.693344200153599,7
Run4_130184147004718,Run4_130184147004718,0.645389417395197,0.778013394212024,7
Run4_130184147257766,Run4_130184147257766,1.45949480847166,16.9693205537989,2
Run4_130184161421148,Run4_130184161421148,1.37818590549274,12.7809835729425,1
Run4_130184174557939,Run4_130184174557939,1.18575483510929,17.4146860945931,2
Run4_130184192911205,Run4_130184192911205,0.443811095426618,0.761863607684361,7
Run4_130184192936371,Run4_130184192936371,0.764981262193362,0.875191579434635,7
Run4_130184193206109,Run4_130184193206109,1.14171251266237,11.3145117941514,4
Run4_130185503324012,Run4_130185503324012,1.17186456418372,8.54490737620855,5
Run4_130185503820724,Run4_130185503820724,2.24581965769699,17.670359407519,1
